CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUST_ID,AGE,GENERATION
Linda Ford,Mrs.,242 Deercove Drive,Los Angeles,CA,US,90032,0,,Linda.Ford@dodgeit.com,212-210-8530,VISA,U.S.,22747484,4612307276048620,,15367,NA,Gen_Z
Linda Ford,Mrs.,242 Deercove Drive,Los Angeles,CA,US,90032,0,,Linda.Ford@dodgeit.com,212-210-8530,VISA,U.S.,22747484,4150820155141420,,15367,NA,Gen_Z
Linda Ford,Mrs.,242 Deercove Drive,Los Angeles,CA,US,90032,0,,Linda.Ford@dodgeit.com,212-210-8530,VISA,U.S.,22747484,4430036072961960,,15367,NA,Gen_Z
Loretta Goodwin,Mrs.,1996 Cabell Avenue,Los Angeles,CA,US,90065,0,,Loretta.Goodwin@astroboymail.com,543-738-3311,Diners Club,U.S.,22747484,36530053697730,,15368,51,Gen_X
Loretta Goodwin,Mrs.,1996 Cabell Avenue,Los Angeles,CA,US,90065,0,,Loretta.Goodwin@astroboymail.com,543-738-3311,Diners Club,U.S.,22747484,36776678413801,,15368,51,Gen_X
Loretta Goodwin,Mrs.,1996 Cabell Avenue,Los Angeles,CA,US,90065,0,,Loretta.Goodwin@astroboymail.com,543-738-3311,Diners Club,U.S.,22747484,36497203183625,,15368,51,Gen_X
Loretta Goodwin,Mrs.,1996 Cabell Avenue,Los Angeles,CA,US,90065,0,,Loretta.Goodwin@astroboymail.com,543-738-3311,Diners Club,U.S.,22747484,36398491770380,,15368,51,Gen_X
Ronda Hooks,Mrs.,2353 Main Street,Los Angeles,CA,US,90015,0,,Ronda.Hooks@mail.goo.ne.jp,650-567-9437,American Express,U.S.,22747484,373605897362902,,15369,46,Gen_X
Ronda Hooks,Mrs.,2353 Main Street,Los Angeles,CA,US,90015,0,,Ronda.Hooks@mail.goo.ne.jp,650-567-9437,American Express,U.S.,22747484,371519990031576,,15369,46,Gen_X
Kathy Wimmer,Mrs.,1619 Locust Court,Los Angeles,CA,US,90189,0,,Kathy.Wimmer@supermailer.jp,314-592-3686,Diners Club,U.S.,22747484,36675407245916,,15370,45,Gen_X
Rachel Tincher,Mrs.,2799 Pheasant Ridge Road,Los Angeles,CA,US,90060,0,,Rachel.Tincher@dodgeit.com,523-140-7417,JCB,U.S.,22747484,3528738917005330,,15371,80,Baby_Boomers
Rachel Tincher,Mrs.,2799 Pheasant Ridge Road,Los Angeles,CA,US,90060,0,,Rachel.Tincher@dodgeit.com,523-140-7417,JCB,U.S.,22747484,3528702196443450,,15371,80,Baby_Boomers
Rachel Tincher,Mrs.,2799 Pheasant Ridge Road,Los Angeles,CA,US,90060,0,,Rachel.Tincher@dodgeit.com,523-140-7417,JCB,U.S.,22747484,3528542995730310,,15371,80,Baby_Boomers
Rachel Tincher,Mrs.,2799 Pheasant Ridge Road,Los Angeles,CA,US,90060,0,,Rachel.Tincher@dodgeit.com,523-140-7417,JCB,U.S.,22747484,3528954832122860,,15371,80,Baby_Boomers
Rosemarie Higgins,Mrs.,2486 Pyramid Valley Road,Los Angeles,CA,US,90063,0,,Rosemarie.Higgins@mini-blog.net,747-641-5874,American Express,U.S.,22747484,348213464225806,,15372,37,Gen_Y
Emily Garcia,Mrs.,3224 Pinchelone Street,Los Angeles,CA,US,90022,0,,Emily.Garcia@gmail.com,352-567-5072,Master Card,U.S.,22747484,5131783974760640,,15373,53,Baby_Boomers
Emily Garcia,Mrs.,3224 Pinchelone Street,Los Angeles,CA,US,90022,0,,Emily.Garcia@gmail.com,352-567-5072,Master Card,U.S.,22747484,5185376542980990,,15373,53,Baby_Boomers
Emily Garcia,Mrs.,3224 Pinchelone Street,Los Angeles,CA,US,90022,0,,Emily.Garcia@gmail.com,352-567-5072,Master Card,U.S.,22747484,5109428695188320,,15373,53,Baby_Boomers
Emily Garcia,Mrs.,3224 Pinchelone Street,Los Angeles,CA,US,90022,0,,Emily.Garcia@gmail.com,352-567-5072,Master Card,U.S.,22747484,5118806404124530,,15373,53,Baby_Boomers
Emily Garcia,Mrs.,3224 Pinchelone Street,Los Angeles,CA,US,90022,0,,Emily.Garcia@gmail.com,352-567-5072,Master Card,U.S.,22747484,5150526480382720,,15373,53,Baby_Boomers
Chandra Tessier,Mrs.,4625 Losh Lane,Los Angeles,CA,US,90058,0,,Chandra.Tessier@popj.com,151-140-1905,Master Card,U.S.,22747484,5184856661535400,,15374,68,Baby_Boomers
Chandra Tessier,Mrs.,4625 Losh Lane,Los Angeles,CA,US,90058,0,,Chandra.Tessier@popj.com,151-140-1905,Master Card,U.S.,22747484,5176356783475970,,15374,68,Baby_Boomers
Daphine Joiner,Mrs.,4305 Corpening Drive,Los Angeles,CA,US,90034,0,,Daphine.Joiner@estyle.ne.jp,526-621-5560,Master Card,U.S.,22747484,5132728504200010,,15375,20,Gen_Z
Daphine Joiner,Mrs.,4305 Corpening Drive,Los Angeles,CA,US,90034,0,,Daphine.Joiner@estyle.ne.jp,526-621-5560,Master Card,U.S.,22747484,5128897860662890,,15375,20,Gen_Z
Rose Jacobs,Mrs.,661 Richland Avenue,Los Angeles,CA,US,90025,0,,Rose.Jacobs@astroboymail.com,471-333-8954,Master Card,U.S.,22747484,5164574768426900,,15376,59,Baby_Boomers
Rose Jacobs,Mrs.,661 Richland Avenue,Los Angeles,CA,US,90025,0,,Rose.Jacobs@astroboymail.com,471-333-8954,Master Card,U.S.,22747484,5115950149226700,,15376,59,Baby_Boomers
Rose Jacobs,Mrs.,661 Richland Avenue,Los Angeles,CA,US,90025,0,,Rose.Jacobs@astroboymail.com,471-333-8954,Master Card,U.S.,22747484,5131488013725840,,15376,59,Baby_Boomers
Rose Jacobs,Mrs.,661 Richland Avenue,Los Angeles,CA,US,90025,0,,Rose.Jacobs@astroboymail.com,471-333-8954,Master Card,U.S.,22747484,5163546764714830,,15376,59,Baby_Boomers
Rose Jacobs,Mrs.,661 Richland Avenue,Los Angeles,CA,US,90025,0,,Rose.Jacobs@astroboymail.com,471-333-8954,Master Card,U.S.,22747484,5199908356355400,,15376,59,Baby_Boomers
Micheal Bailey,Mr.,358 Lincoln Street,Los Angeles,CA,US,90081,0,,Micheal.Bailey@lopox.com,605-327-1943,Discover,U.S.,22747484,6011514365441590,,15377,47,Gen_X
Krystle Shafer,Mrs.,2485 Earnhardt Drive,Los Angeles,CA,US,90077,0,,Krystle.Shafer@trashymail.com,201-646-5533,Master Card,U.S.,22747484,5102784109102620,,15378,27,Gen_Y
Felix Smart,Mr.,4367 Hilltop Haven Drive,Los Angeles,CA,US,90076,0,,Felix.Smart@docomo.ne.jp,367-364-8630,American Express,U.S.,22747484,344274997592486,,15379,50,Gen_X
Aida Norris,Mrs.,3143 Coolidge Street,Los Angeles,CA,US,90026,0,,Aida.Norris@sailormoon.com,421-357-5355,JCB,U.S.,22747484,3528475379504730,,15380,34,Gen_Y
Margie Elliott,Mrs.,1185 Rinehart Road,Los Angeles,CA,US,90020,0,,Margie.Elliott@doramail.com,370-192-9423,Diners Club,U.S.,22747484,36316421336932,,15381,63,Baby_Boomers
Margie Elliott,Mrs.,1185 Rinehart Road,Los Angeles,CA,US,90020,0,,Margie.Elliott@doramail.com,370-192-9423,Diners Club,U.S.,22747484,36159837648585,,15381,63,Baby_Boomers
Margie Elliott,Mrs.,1185 Rinehart Road,Los Angeles,CA,US,90020,0,,Margie.Elliott@doramail.com,370-192-9423,Diners Club,U.S.,22747484,36958898249666,,15381,63,Baby_Boomers
Hai Burt,Mr.,4505 Coulter Lane,Los Angeles,CA,US,90032,0,,Hai.Burt@doramail.com,603-270-7977,Master Card,U.S.,22747484,5162719108898290,,15382,37,Gen_Y
Harold Wing,Mr.,4841 Green Acres Road,Los Angeles,CA,US,90072,0,,Harold.Wing@glaystyle.net,452-271-5922,VISA,U.S.,22747484,4142417763706050,,15383,48,Gen_X
Harold Wing,Mr.,4841 Green Acres Road,Los Angeles,CA,US,90072,0,,Harold.Wing@glaystyle.net,452-271-5922,VISA,U.S.,22747484,4144879488332500,,15383,48,Gen_X
Harold Wing,Mr.,4841 Green Acres Road,Los Angeles,CA,US,90072,0,,Harold.Wing@glaystyle.net,452-271-5922,VISA,U.S.,22747484,4937944451778750,,15383,48,Gen_X
Sam Martin,Mr.,4322 Deer Haven Drive,Los Angeles,CA,US,90093,0,,Sam.Martin@docomo.ne.jp,775-222-1131,Diners Club,U.S.,22747484,36936091294739,,15384,66,Baby_Boomers
Sam Martin,Mr.,4322 Deer Haven Drive,Los Angeles,CA,US,90093,0,,Sam.Martin@docomo.ne.jp,775-222-1131,Diners Club,U.S.,22747484,36047929575610,,15384,66,Baby_Boomers
Sam Martin,Mr.,4322 Deer Haven Drive,Los Angeles,CA,US,90093,0,,Sam.Martin@docomo.ne.jp,775-222-1131,Diners Club,U.S.,22747484,36543028575816,,15384,66,Baby_Boomers
Sam Martin,Mr.,4322 Deer Haven Drive,Los Angeles,CA,US,90093,0,,Sam.Martin@docomo.ne.jp,775-222-1131,Diners Club,U.S.,22747484,36777749498714,,15384,66,Baby_Boomers
Sam Martin,Mr.,4322 Deer Haven Drive,Los Angeles,CA,US,90093,0,,Sam.Martin@docomo.ne.jp,775-222-1131,Diners Club,U.S.,22747484,36236880164338,,15384,66,Baby_Boomers
Maria Vaughan,Mrs.,783 Barfield Lane,Los Angeles,CA,US,90018,0,,Maria.Vaughan@kobej.zzn.com,241-261-5973,VISA,U.S.,22747484,4215308883455560,,15385,44,Gen_X
Maria Vaughan,Mrs.,783 Barfield Lane,Los Angeles,CA,US,90018,0,,Maria.Vaughan@kobej.zzn.com,241-261-5973,VISA,U.S.,22747484,4254806576638710,,15385,44,Gen_X
Maria Vaughan,Mrs.,783 Barfield Lane,Los Angeles,CA,US,90018,0,,Maria.Vaughan@kobej.zzn.com,241-261-5973,VISA,U.S.,22747484,4179585253027500,,15385,44,Gen_X
Maria Vaughan,Mrs.,783 Barfield Lane,Los Angeles,CA,US,90018,0,,Maria.Vaughan@kobej.zzn.com,241-261-5973,VISA,U.S.,22747484,4830293002126120,,15385,44,Gen_X
Maria Vaughan,Mrs.,783 Barfield Lane,Los Angeles,CA,US,90018,0,,Maria.Vaughan@kobej.zzn.com,241-261-5973,VISA,U.S.,22747484,4942816555540550,,15385,44,Gen_X
Percy Rosenbaum,Mr.,4898 Court Street,Los Angeles,CA,US,90027,0,,Percy.Rosenbaum@hotmail.co.jp,224-446-5281,Master Card,U.S.,22747484,5135104912153120,,15386,21,Gen_Z
Rubye Baker,Mrs.,1554 Franklee Lane,Los Angeles,CA,US,90048,0,,Rubye.Baker@vjp.jp,262-142-5770,VISA,U.S.,22747484,4251817659489410,,15387,69,Baby_Boomers
Rubye Baker,Mrs.,1554 Franklee Lane,Los Angeles,CA,US,90048,0,,Rubye.Baker@vjp.jp,262-142-5770,VISA,U.S.,22747484,4182453022572210,,15387,69,Baby_Boomers
Rubye Baker,Mrs.,1554 Franklee Lane,Los Angeles,CA,US,90048,0,,Rubye.Baker@vjp.jp,262-142-5770,VISA,U.S.,22747484,4387778389384900,,15387,69,Baby_Boomers
Rubye Baker,Mrs.,1554 Franklee Lane,Los Angeles,CA,US,90048,0,,Rubye.Baker@vjp.jp,262-142-5770,VISA,U.S.,22747484,4979970330333270,,15387,69,Baby_Boomers
Mitchell Alston,Mr.,3904 Modoc Alley,Los Angeles,CA,US,90014,0,,Mitchell.Alston@melmel.tv,342-285-6926,VISA,U.S.,22747484,4410828354252720,,15388,63,Baby_Boomers
Mitchell Alston,Mr.,3904 Modoc Alley,Los Angeles,CA,US,90014,0,,Mitchell.Alston@melmel.tv,342-285-6926,VISA,U.S.,22747484,4224560975438560,,15388,63,Baby_Boomers
Mitchell Alston,Mr.,3904 Modoc Alley,Los Angeles,CA,US,90014,0,,Mitchell.Alston@melmel.tv,342-285-6926,VISA,U.S.,22747484,4956944621826330,,15388,63,Baby_Boomers
Mitchell Alston,Mr.,3904 Modoc Alley,Los Angeles,CA,US,90014,0,,Mitchell.Alston@melmel.tv,342-285-6926,VISA,U.S.,22747484,4482400875614150,,15388,63,Baby_Boomers
Mitchell Alston,Mr.,3904 Modoc Alley,Los Angeles,CA,US,90014,0,,Mitchell.Alston@melmel.tv,342-285-6926,VISA,U.S.,22747484,4708707461249130,,15388,63,Baby_Boomers
Clayton Herbert,Mr.,4416 Arron Smith Drive,Los Angeles,CA,US,90041,0,,Clayton.Herbert@gmail.com,622-247-7366,American Express,U.S.,22747484,348913725453753,,15389,62,Baby_Boomers
Clayton Herbert,Mr.,4416 Arron Smith Drive,Los Angeles,CA,US,90041,0,,Clayton.Herbert@gmail.com,622-247-7366,American Express,U.S.,22747484,347850631502298,,15389,62,Baby_Boomers
Clayton Herbert,Mr.,4416 Arron Smith Drive,Los Angeles,CA,US,90041,0,,Clayton.Herbert@gmail.com,622-247-7366,American Express,U.S.,22747484,347813765206146,,15389,62,Baby_Boomers
Clayton Herbert,Mr.,4416 Arron Smith Drive,Los Angeles,CA,US,90041,0,,Clayton.Herbert@gmail.com,622-247-7366,American Express,U.S.,22747484,372774440465780,,15389,62,Baby_Boomers
Clayton Herbert,Mr.,4416 Arron Smith Drive,Los Angeles,CA,US,90041,0,,Clayton.Herbert@gmail.com,622-247-7366,American Express,U.S.,22747484,378485010595709,,15389,62,Baby_Boomers
Leonard Chun,Mr.,278 Edwards Street,Los Angeles,CA,US,90027,0,,Leonard.Chun@dodgeit.com,570-647-8545,American Express,U.S.,22747484,373816207186413,,15390,75,Baby_Boomers
Leonard Chun,Mr.,278 Edwards Street,Los Angeles,CA,US,90027,0,,Leonard.Chun@dodgeit.com,570-647-8545,American Express,U.S.,22747484,371510492977051,,15390,75,Baby_Boomers
Leonard Chun,Mr.,278 Edwards Street,Los Angeles,CA,US,90027,0,,Leonard.Chun@dodgeit.com,570-647-8545,American Express,U.S.,22747484,377328622331534,,15390,75,Baby_Boomers
Leonard Chun,Mr.,278 Edwards Street,Los Angeles,CA,US,90027,0,,Leonard.Chun@dodgeit.com,570-647-8545,American Express,U.S.,22747484,348856834672828,,15390,75,Baby_Boomers
Bonita Jacobs,Mrs.,4402 Upland Avenue,Los Angeles,CA,US,90049,0,,Bonita.Jacobs@excite.co.jp,522-516-5958,Discover,U.S.,22747484,6011225067990940,,15391,56,Baby_Boomers
Bonita Jacobs,Mrs.,4402 Upland Avenue,Los Angeles,CA,US,90049,0,,Bonita.Jacobs@excite.co.jp,522-516-5958,Discover,U.S.,22747484,6011088942800140,,15391,56,Baby_Boomers
Bonita Jacobs,Mrs.,4402 Upland Avenue,Los Angeles,CA,US,90049,0,,Bonita.Jacobs@excite.co.jp,522-516-5958,Discover,U.S.,22747484,6011167586300500,,15391,56,Baby_Boomers
Bonita Jacobs,Mrs.,4402 Upland Avenue,Los Angeles,CA,US,90049,0,,Bonita.Jacobs@excite.co.jp,522-516-5958,Discover,U.S.,22747484,6011376002891030,,15391,56,Baby_Boomers
Peggie Trejo,Mrs.,2446 Tetrick Road,Los Angeles,CA,US,90024,0,,Peggie.Trejo@smoug.net,276-116-3763,Diners Club,U.S.,22747484,36334192533231,,15392,76,Baby_Boomers
Peggie Trejo,Mrs.,2446 Tetrick Road,Los Angeles,CA,US,90024,0,,Peggie.Trejo@smoug.net,276-116-3763,Diners Club,U.S.,22747484,36041567139417,,15392,76,Baby_Boomers
Peggie Trejo,Mrs.,2446 Tetrick Road,Los Angeles,CA,US,90024,0,,Peggie.Trejo@smoug.net,276-116-3763,Diners Club,U.S.,22747484,36523037550893,,15392,76,Baby_Boomers
Peggie Trejo,Mrs.,2446 Tetrick Road,Los Angeles,CA,US,90024,0,,Peggie.Trejo@smoug.net,276-116-3763,Diners Club,U.S.,22747484,36587357138027,,15392,76,Baby_Boomers
Peggie Trejo,Mrs.,2446 Tetrick Road,Los Angeles,CA,US,90024,0,,Peggie.Trejo@smoug.net,276-116-3763,Diners Club,U.S.,22747484,36376163539473,,15392,76,Baby_Boomers
Alberta Bohm,Mrs.,857 Rhode Island Avenue,Los Angeles,CA,US,90029,0,,Alberta.Bohm@kyouin.com,632-237-1535,Discover,U.S.,22747484,6011120861285940,,15393,age-52,Gen_Z
Alberta Bohm,Mrs.,857 Rhode Island Avenue,Los Angeles,CA,US,90029,0,,Alberta.Bohm@kyouin.com,632-237-1535,Discover,U.S.,22747484,6011824998897430,,15393,age-52,Gen_Z
Alberta Bohm,Mrs.,857 Rhode Island Avenue,Los Angeles,CA,US,90029,0,,Alberta.Bohm@kyouin.com,632-237-1535,Discover,U.S.,22747484,6011546717543480,,15393,age-52,Gen_Z
Maurice Proper,Mr.,2325 Passaic Street,Los Angeles,CA,US,90102,0,,Maurice.Proper@fubako.com,617-723-4103,JCB,U.S.,22747484,3528121375959580,,15394,64,Baby_Boomers
Maurice Proper,Mr.,2325 Passaic Street,Los Angeles,CA,US,90102,0,,Maurice.Proper@fubako.com,617-723-4103,JCB,U.S.,22747484,3528395336664480,,15394,64,Baby_Boomers
Maurice Proper,Mr.,2325 Passaic Street,Los Angeles,CA,US,90102,0,,Maurice.Proper@fubako.com,617-723-4103,JCB,U.S.,22747484,3528576156711890,,15394,64,Baby_Boomers
Israel Phillips,Mr.,4977 Woodland Terrace,Los Angeles,CA,US,90044,0,,Israel.Phillips@pc_run.zzn.com,173-603-4579,Master Card,U.S.,22747484,5191400493161120,,15395,61,Baby_Boomers
Israel Phillips,Mr.,4977 Woodland Terrace,Los Angeles,CA,US,90044,0,,Israel.Phillips@pc_run.zzn.com,173-603-4579,Master Card,U.S.,22747484,5169135261565170,,15395,61,Baby_Boomers
Israel Phillips,Mr.,4977 Woodland Terrace,Los Angeles,CA,US,90044,0,,Israel.Phillips@pc_run.zzn.com,173-603-4579,Master Card,U.S.,22747484,5102861270184960,,15395,61,Baby_Boomers
Israel Phillips,Mr.,4977 Woodland Terrace,Los Angeles,CA,US,90044,0,,Israel.Phillips@pc_run.zzn.com,173-603-4579,Master Card,U.S.,22747484,5114189815480690,,15395,61,Baby_Boomers
Israel Phillips,Mr.,4977 Woodland Terrace,Los Angeles,CA,US,90044,0,,Israel.Phillips@pc_run.zzn.com,173-603-4579,Master Card,U.S.,22747484,5187843027680120,,15395,61,Baby_Boomers
Bernarda Almeida,Mrs.,3036 Emma Street,Los Angeles,CA,US,90070,0,,Bernarda.Almeida@glaystyle.net,646-434-7965,VISA,U.S.,22747484,4480817702824800,,15396,34,Gen_Y
Bernarda Almeida,Mrs.,3036 Emma Street,Los Angeles,CA,US,90070,0,,Bernarda.Almeida@glaystyle.net,646-434-7965,VISA,U.S.,22747484,4381239935986780,,15396,34,Gen_Y
Bernarda Almeida,Mrs.,3036 Emma Street,Los Angeles,CA,US,90070,0,,Bernarda.Almeida@glaystyle.net,646-434-7965,VISA,U.S.,22747484,4453765222548410,,15396,34,Gen_Y
Bernarda Almeida,Mrs.,3036 Emma Street,Los Angeles,CA,US,90070,0,,Bernarda.Almeida@glaystyle.net,646-434-7965,VISA,U.S.,22747484,4892109769397710,,15396,34,Gen_Y
Bernarda Almeida,Mrs.,3036 Emma Street,Los Angeles,CA,US,90070,0,,Bernarda.Almeida@glaystyle.net,646-434-7965,VISA,U.S.,22747484,4165101698820730,,15396,34,Gen_Y
Lesley Hutson,Miss.,3355 Fleming Way,Los Angeles,CA,US,90004,0,,Lesley.Hutson@drive.co.jp,727-352-4126,Master Card,U.S.,22747484,5143222387152810,,15397,25,Gen_Y
Alex Damm,Mr.,2915 Melm Street,Los Angeles,CA,US,90079,0,,Alex.Damm@ezweb.ne.jp,163-440-6264,Discover,U.S.,22747484,6011137697695200,,15398,79,Baby_Boomers
Alex Damm,Mr.,2915 Melm Street,Los Angeles,CA,US,90079,0,,Alex.Damm@ezweb.ne.jp,163-440-6264,Discover,U.S.,22747484,6011244155165990,,15398,79,Baby_Boomers
Alex Damm,Mr.,2915 Melm Street,Los Angeles,CA,US,90079,0,,Alex.Damm@ezweb.ne.jp,163-440-6264,Discover,U.S.,22747484,6011014098187860,,15398,79,Baby_Boomers
Alex Damm,Mr.,2915 Melm Street,Los Angeles,CA,US,90079,0,,Alex.Damm@ezweb.ne.jp,163-440-6264,Discover,U.S.,22747484,6011032698357730,,15398,79,Baby_Boomers
Korey Paul,Mr.,4415 Confederate Drive,Los Angeles,CA,US,90012,0,,Korey.Paul@spambob.com,537-413-4470,Master Card,U.S.,22747484,5108716811248270,,15399,NA,Gen_Z
Korey Paul,Mr.,4415 Confederate Drive,Los Angeles,CA,US,90012,0,,Korey.Paul@spambob.com,537-413-4470,Master Card,U.S.,22747484,5152720014143390,,15399,NA,Gen_Z
Korey Paul,Mr.,4415 Confederate Drive,Los Angeles,CA,US,90012,0,,Korey.Paul@spambob.com,537-413-4470,Master Card,U.S.,22747484,5140856381315350,,15399,NA,Gen_Z
Carol Patino,Mrs.,4080 Grove Avenue,Los Angeles,CA,US,90078,0,,Carol.Patino@ezweb.ne.jp,331-588-7655,Discover,U.S.,22747484,6011283107075460,,15400,NA,Gen_Z
Carol Patino,Mrs.,4080 Grove Avenue,Los Angeles,CA,US,90078,0,,Carol.Patino@ezweb.ne.jp,331-588-7655,Discover,U.S.,22747484,6011927911992640,,15400,NA,Gen_Z
Carol Patino,Mrs.,4080 Grove Avenue,Los Angeles,CA,US,90078,0,,Carol.Patino@ezweb.ne.jp,331-588-7655,Discover,U.S.,22747484,6011687881399550,,15400,NA,Gen_Z
Carol Patino,Mrs.,4080 Grove Avenue,Los Angeles,CA,US,90078,0,,Carol.Patino@ezweb.ne.jp,331-588-7655,Discover,U.S.,22747484,6011061403727450,,15400,NA,Gen_Z
Carol Patino,Mrs.,4080 Grove Avenue,Los Angeles,CA,US,90078,0,,Carol.Patino@ezweb.ne.jp,331-588-7655,Discover,U.S.,22747484,6011604399490160,,15400,NA,Gen_Z
Brandy Williams,Mrs.,1846 Brookview Drive,Los Angeles,CA,US,90068,0,,Brandy.Williams@otegami.com,557-101-9108,Discover,U.S.,22747484,6011975988956450,,15401,35,Gen_Y
Karin Golden,Mrs.,658 Kessla Way,Los Angeles,CA,US,90076,0,,Karin.Golden@mail.goo.ne.jp,211-600-9006,Discover,U.S.,22747484,6011640919401390,,15402,58,Baby_Boomers
Karin Golden,Mrs.,658 Kessla Way,Los Angeles,CA,US,90076,0,,Karin.Golden@mail.goo.ne.jp,211-600-9006,Discover,U.S.,22747484,6011813362914180,,15402,58,Baby_Boomers
Karin Golden,Mrs.,658 Kessla Way,Los Angeles,CA,US,90076,0,,Karin.Golden@mail.goo.ne.jp,211-600-9006,Discover,U.S.,22747484,6011510217296310,,15402,58,Baby_Boomers
Santos Ball,Master.,663 Hickory Heights Drive,Los Angeles,CA,US,90084,0,,Santos.Ball@uymail.com,440-726-8086,VISA,U.S.,22747484,4073189595201070,,15403,73,Baby_Boomers
Santos Ball,Master.,663 Hickory Heights Drive,Los Angeles,CA,US,90084,0,,Santos.Ball@uymail.com,440-726-8086,VISA,U.S.,22747484,4813542878938380,,15403,73,Baby_Boomers
Santos Ball,Master.,663 Hickory Heights Drive,Los Angeles,CA,US,90084,0,,Santos.Ball@uymail.com,440-726-8086,VISA,U.S.,22747484,4448822638994010,,15403,73,Baby_Boomers
Santos Ball,Master.,663 Hickory Heights Drive,Los Angeles,CA,US,90084,0,,Santos.Ball@uymail.com,440-726-8086,VISA,U.S.,22747484,4206108553564140,,15403,73,Baby_Boomers
Drew Holland,Mr.,2805 Green Gate Lane,Los Angeles,CA,US,90091,0,,Drew.Holland@lopox.com,214-106-4871,Discover,U.S.,22747484,6011480323170800,,15404,NA,Gen_Z
Drew Holland,Mr.,2805 Green Gate Lane,Los Angeles,CA,US,90091,0,,Drew.Holland@lopox.com,214-106-4871,Discover,U.S.,22747484,6011601318643310,,15404,NA,Gen_Z
Drew Holland,Mr.,2805 Green Gate Lane,Los Angeles,CA,US,90091,0,,Drew.Holland@lopox.com,214-106-4871,Discover,U.S.,22747484,6011611248180990,,15404,NA,Gen_Z
Timothy Garcia,Mr.,2773 Highland Drive,Los Angeles,CA,US,90081,0,,Timothy.Garcia@yahoo.co.jp,736-624-8706,American Express,U.S.,22747484,344789668924328,,15405,26,Gen_Y
Vivian Montanez,Mrs.,3036 Glendale Avenue,Los Angeles,CA,US,90057,0,,Vivian.Montanez@uymail.com,350-385-2983,JCB,U.S.,22747484,3528986361554840,,15406,30,Gen_Y
Vivian Montanez,Mrs.,3036 Glendale Avenue,Los Angeles,CA,US,90057,0,,Vivian.Montanez@uymail.com,350-385-2983,JCB,U.S.,22747484,3528891069891300,,15406,30,Gen_Y
Vivian Montanez,Mrs.,3036 Glendale Avenue,Los Angeles,CA,US,90057,0,,Vivian.Montanez@uymail.com,350-385-2983,JCB,U.S.,22747484,3528033903414050,,15406,30,Gen_Y
Modesta Stadler,Mrs.,2928 Post Farm Road,Los Angeles,CA,US,90050,0,,Modesta.Stadler@lopox.com,724-699-3076,American Express,U.S.,22747484,345151848214037,,15407,32,Gen_Y
Modesta Stadler,Mrs.,2928 Post Farm Road,Los Angeles,CA,US,90050,0,,Modesta.Stadler@lopox.com,724-699-3076,American Express,U.S.,22747484,342445672020154,,15407,32,Gen_Y
Modesta Stadler,Mrs.,2928 Post Farm Road,Los Angeles,CA,US,90050,0,,Modesta.Stadler@lopox.com,724-699-3076,American Express,U.S.,22747484,373311381391275,,15407,32,Gen_Y
Yolonda Basnight,Mrs.,3671 Front Street,Los Angeles,CA,US,90019,0,,Yolonda.Basnight@yahoo.co.jp,551-296-7773,JCB,U.S.,22747484,3528919131073030,,15408,37,Gen_Y
Kristi Bass,Mrs.,1727 Todds Lane,Los Angeles,CA,US,90002,0,,Kristi.Bass@mailinator.com,515-317-3050,JCB,U.S.,22747484,3528685679992590,,15409,67,Baby_Boomers
Kristi Bass,Mrs.,1727 Todds Lane,Los Angeles,CA,US,90002,0,,Kristi.Bass@mailinator.com,515-317-3050,JCB,U.S.,22747484,3528728631540900,,15409,67,Baby_Boomers
Kristi Bass,Mrs.,1727 Todds Lane,Los Angeles,CA,US,90002,0,,Kristi.Bass@mailinator.com,515-317-3050,JCB,U.S.,22747484,3528559919641890,,15409,67,Baby_Boomers
Kristi Bass,Mrs.,1727 Todds Lane,Los Angeles,CA,US,90002,0,,Kristi.Bass@mailinator.com,515-317-3050,JCB,U.S.,22747484,3528813973547670,,15409,67,Baby_Boomers
Pam England,Mrs.,3053 Elkview Drive,Los Angeles,CA,US,90095,0,,Pam.England@sailormoon.com,210-486-8058,Master Card,U.S.,22747484,5183969445204520,,15410,23,Gen_Y
Pam England,Mrs.,3053 Elkview Drive,Los Angeles,CA,US,90095,0,,Pam.England@sailormoon.com,210-486-8058,Master Card,U.S.,22747484,5148527697237460,,15410,23,Gen_Y
Pam England,Mrs.,3053 Elkview Drive,Los Angeles,CA,US,90095,0,,Pam.England@sailormoon.com,210-486-8058,Master Card,U.S.,22747484,5196232121590920,,15410,23,Gen_Y
Rodrigo Allen,Mr.,4040 Cooks Mine Road,Los Angeles,CA,US,90101,0,,Rodrigo.Allen@tera-hp.net,140-461-4102,VISA,U.S.,22747484,4342337696448920,,15411,age-73,Gen_Z
Anita Arredondo,Mrs.,548 Forest Drive,Los Angeles,CA,US,90022,0,,Anita.Arredondo@estyle.ne.jp,772-587-3436,Diners Club,U.S.,22747484,36326204340696,,15412,48,Gen_X
Anita Arredondo,Mrs.,548 Forest Drive,Los Angeles,CA,US,90022,0,,Anita.Arredondo@estyle.ne.jp,772-587-3436,Diners Club,U.S.,22747484,36210928269292,,15412,48,Gen_X
